Seed	Alfa	Number_of_Random_Monitors	Total_Identifiable_Links	MatrixRank	TotalCost	Monitor_Limit	Brute_Force_Max_Identified_Links	Brute_Force_Monitors	Greedy_Identified_Links	Greedy_Cost	Greedy_Rank_Indentified_Links	Greedy_Rank_Cost	ILP_identified_Links	ILP_Monitors	LP_relaxation_identified_Links	LP_relaxation_Monitors	MinProbMonitors	RMin	Cost	Identifiable_Links_MinProb	MinimumMonitors	MinProbLen	CostMinMon	Identifiable_Links_MinProb_MinMon	MaxRank_Alg2	MaxRankMonitors_Alg2	MaxRankProbNum_Alg2	MaxRankProbCost_Alg2	MaxRankLimitCost_Alg2	MaxRnak_Identifiable_Links_Alg2	MaxRank_Alg1	MaxRankMonitors_Alg1	MaxRankProbNum_Alg1	MaxRankProbCost_Alg1	MaxRankLimitCost_Alg1	MaxRank_IdentifiableLinks_Alg1	Rank_of_MinMonMaxRank	NumMon_MinMonMaxRank	NumProbes_MinMonMaxRank	Identifiable_Links_MinMon_MaxRank	NumberofNodes	NumberofEdges
120		1.0		6		5		9		94.0		6		0		0		2		7.0		5		49.0		0		0		0		0		6		9		51.0		5		6		9		51.0		0		5		6		5		5.0		5		3		2		3		2		4.0		0		2		6		5		6		5		11		14
121		1.0		6		4		7		103.0		6		0		0		1		5.0		4		16.0		0		0		0		0		6		7		34.0		4		6		7		34.0		0		5		6		5		5.0		5		4		2		3		2		5.0		0		2		5		5		5		3		11		14
120		1.0		6		5		9		94.0		6		0		0		2		7.0		5		49.0		0		0		0		0		6		9		51.0		5		6		9		51.0		0		5		6		5		5.0		5		3		2		3		2		4.0		0		2		6		5		6		5		11		14
120		1.0		6		5		9		94.0		6		0		0		2		7.0		5		49.0		0		0		0		0		6		9		51.0		5		6		9		51.0		0		5		6		5		5.0		5		3		2		3		2		4.0		0		2		6		5		6		5		11		14
120		1.0		6		5		9		94.0		6		0		0		2		7.0		5		49.0		0		0		0		0		6		9		51.0		5		6		9		51.0		0		5		6		5		5.0		5		3		2		3		2		4.0		0		2		6		5		6		5		11		14
121		1.0		6		4		7		103.0		6		0		0		1		5.0		4		16.0		0		0		0		0		6		7		34.0		4		6		7		34.0		0		5		6		5		5.0		5		4		2		3		2		5.0		0		2		5		5		5		3		11		14
122		1.0		6		3		8		103.0		6		0		0		2		8.0		3		12.0		0		0		0		0		6		8		40.0		3		6		8		40.0		0		5		6		5		4.0		5		3		2		4		2		4.0		0		2		6		5		6		3		11		14
123		1.0		6		5		7		83.0		6		0		0		2		7.0		5		14.0		0		0		0		0		6		7		25.0		5		6		7		25.0		0		5		5		5		5.0		5		5		2		3		2		4.0		0		2		5		5		5		5		11		14
120		1.0		6		5		9		94.0		6		0		0		2		7.0		5		49.0		0		0		0		0		6		9		51.0		5		6		9		51.0		0		5		6		5		5.0		5		3		2		3		2		4.0		0		2		6		5		6		5		11		14
120		1.0		6		5		9		94.0		6		0		0		2		7.0		5		49.0		0		0		0		0		6		9		51.0		5		6		9		51.0		0		5		6		5		5.0		5		3		2		3		2		4.0		0		2		6		5		6		5		11		14
120		1.0		6		5		9		94.0		6		0		0		2		7.0		5		49.0		0		0		0		0		6		9		51.0		5		6		9		51.0		0		5		6		5		5.0		5		3		2		3		2		4.0		0		2		6		5		6		5		11		14
120		1.0		6		5		9		94.0		6		0		0		2		7.0		5		49.0		0		0		0		0		6		9		51.0		5		6		9		51.0		0		5		6		5		5.0		5		3		2		3		2		4.0		0		2		6		5		6		5		11		14
