Seed	Alfa	Number_of_Random_Monitors	Total_Identifiable_Links	MatrixRank	TotalCost	Monitor_Limit	Brute_Force_Max_Identified_Links	Brute_Force_Monitors	Greedy_Identified_Links	Greedy_Cost	Greedy_Rank_Indentified_Links	Greedy_Rank_Cost	ILP_identified_Links	ILP_Monitors	LP_relaxation_identified_Links	LP_relaxation_Monitors	MinProbMonitors	RMin	Cost	Identifiable_Links_MinProb	MinimumMonitors	MinProbLen	CostMinMon	Identifiable_Links_MinProb_MinMon	MaxRank_Alg2	MaxRankMonitors_Alg2	MaxRankProbNum_Alg2	MaxRankProbCost_Alg2	MaxRankLimitCost_Alg2	MaxRnak_Identifiable_Links_Alg2	MaxRank_Alg1	MaxRankMonitors_Alg1	MaxRankProbNum_Alg1	MaxRankProbCost_Alg1	MaxRankLimitCost_Alg1	MaxRank_IdentifiableLinks_Alg1	Rank_of_MinMonMaxRank	NumMon_MinMonMaxRank	NumProbes_MinMonMaxRank	Identifiable_Links_MinMon_MaxRank	NumberofNodes	NumberofEdges
120		1.6		9		14		14		750.0		9		0		0		10		105.0		14		402.0		0		0		0		0		9		14		170.0		14		9		14		170.0		0		13		9		13		98.0		100		13		10		8		10		91.0		0		10		13		8		13		13		825		1018
121		1.6		9		21		21		1237.0		9		0		0		10		103.0		21		631.0		0		0		0		0		9		21		425.0		21		9		21		425.0		0		14		9		14		100.0		100		14		11		9		11		91.0		0		10		18		8		18		18		825		1018
122		1.6		9		10		10		491.0		9		0		0		7		100.0		10		208.0		0		0		0		0		9		10		105.0		10		9		10		105.0		0		10		9		10		90.0		100		10		9		9		9		88.0		0		9		8		8		8		8		825		1018
123		1.6		9		11		11		555.0		9		0		0		8		110.0		11		198.0		0		0		0		0		9		11		126.0		11		9		11		126.0		0		11		9		11		97.0		100		11		9		7		9		89.0		0		9		10		8		10		10		825		1018
124		1.6		9		17		17		763.0		9		0		0		12		112.0		17		545.0		0		0		0		0		9		17		232.0		17		9		17		232.0		0		15		9		15		100.0		100		15		12		8		12		98.0		0		12		16		8		16		16		825		1018
125		1.6		9		23		23		1249.0		9		0		0		12		105.0		23		640.0		0		0		0		0		9		23		437.0		23		9		23		437.0		0		16		9		16		100.0		100		14		13		8		13		93.0		0		12		18		8		18		18		825		1018
126		1.6		9		17		17		496.0		9		0		0		10		100.0		17		364.0		0		0		0		0		9		17		176.0		17		9		17		176.0		0		16		9		16		100.0		100		16		13		8		13		99.0		0		13		14		8		14		14		825		1018
127		1.6		9		18		18		526.0		9		0		0		11		103.0		18		284.0		0		0		0		0		9		18		196.0		18		9		18		196.0		0		14		9		14		100.0		100		14		11		8		11		93.0		0		11		15		8		15		15		825		1018
128		1.6		9		20		20		568.0		9		0		0		12		106.0		20		468.0		0		0		0		0		9		20		242.0		20		9		20		242.0		0		15		9		15		100.0		100		15		12		7		12		95.0		0		12		17		8		17		17		825		1018
129		1.6		9		17		17		1338.0		9		0		0		12		100.0		17		734.0		0		0		0		0		9		17		379.0		17		9		17		379.0		0		15		9		15		98.0		100		15		12		8		12		89.0		0		12		16		8		16		16		825		1018
