Seed	Alfa	Number_of_Random_Monitors	Total_Identifiable_Links	MatrixRank	TotalCost	Monitor_Limit	Brute_Force_Max_Identified_Links	Brute_Force_Monitors	Greedy_Identified_Links	Greedy_Cost	Greedy_Rank_Indentified_Links	Greedy_Rank_Cost	ILP_identified_Links	ILP_Monitors	LP_relaxation_identified_Links	LP_relaxation_Monitors	MinProbMonitors	RMin	Cost	Identifiable_Links_MinProb	MinimumMonitors	MinProbLen	CostMinMon	Identifiable_Links_MinProb_MinMon	MaxRank_Alg2	MaxRankMonitors_Alg2	MaxRankProbNum_Alg2	MaxRankProbCost_Alg2	MaxRankLimitCost_Alg2	MaxRnak_Identifiable_Links_Alg2	MaxRank_Alg1	MaxRankMonitors_Alg1	MaxRankProbNum_Alg1	MaxRankProbCost_Alg1	MaxRankLimitCost_Alg1	MaxRank_IdentifiableLinks_Alg1	Rank_of_MinMonMaxRank	NumMon_MinMonMaxRank	NumProbes_MinMonMaxRank	Identifiable_Links_MinMon_MaxRank	NumberofNodes	NumberofEdges
120		1.0		17		33		33		3857.0		10		0		0		3		20.0		0		0		0		0		0		0		17		33		589.0		33		17		33		589.0		0		4		7		4		20.0		20		4		4		7		4		20.0		0		4		17		9		17		17		825		1018
121		1.0		17		42		42		5006.0		10		0		0		3		23.0		0		0		0		0		0		0		17		42		1080.0		42		17		42		1080.0		0		3		6		3		15.0		20		3		3		6		3		15.0		0		3		21		9		21		21		825		1018
122		1.0		17		19		19		3600.0		10		0		0		0		0		0		0		0		0		0		0		17		19		350.0		19		17		19		350.0		0		4		8		4		20.0		20		4		4		8		4		20.0		0		4		10		9		10		10		825		1018
123		1.0		17		19		19		3867.0		10		0		0		0		0		0		0		0		0		0		0		17		19		376.0		19		17		19		376.0		0		3		5		3		17.0		20		2		3		5		3		17.0		0		2		11		9		11		11		825		1018
124		1.0		17		30		30		4103.0		10		0		0		0		0		0		0		0		0		0		0		17		30		581.0		30		17		30		581.0		0		3		6		3		14.0		20		3		3		6		3		14.0		0		3		18		9		18		18		825		1018
125		1.0		17		49		49		4341.0		10		0		0		0		0		0		0		0		0		0		0		17		49		1132.0		49		17		49		1132.0		0		4		7		4		15.0		20		4		4		7		4		15.0		0		4		24		9		24		24		825		1018
126		1.0		17		33		33		3606.0		10		0		0		0		0		0		0		0		0		0		0		17		33		593.0		33		17		33		593.0		0		4		7		4		19.0		20		4		4		7		4		19.0		0		4		17		9		17		17		825		1018
127		1.0		17		37		37		3659.0		10		0		0		0		0		0		0		0		0		0		0		17		37		686.0		37		17		37		686.0		0		3		5		3		17.0		20		2		3		5		3		17.0		0		2		17		9		17		17		825		1018
128		1.0		17		38		38		3762.0		10		0		0		0		0		0		0		0		0		0		0		17		38		714.0		38		17		38		714.0		0		3		4		3		16.0		20		3		3		4		3		16.0		0		3		20		9		20		20		825		1018
129		1.0		17		36		36		4784.0		10		0		0		0		0		0		0		0		0		0		0		17		36		820.0		36		17		36		820.0		0		4		7		4		16.0		20		4		4		7		4		16.0		0		4		19		9		19		19		825		1018
