Seed	Alfa	Number_of_Random_Monitors	Total_Identifiable_Links	MatrixRank	TotalCost	Monitor_Limit	Brute_Force_Max_Identified_Links	Brute_Force_Monitors	Greedy_Identified_Links	Greedy_Cost	Greedy_Rank_Indentified_Links	Greedy_Rank_Cost	ILP_identified_Links	ILP_Monitors	LP_relaxation_identified_Links	LP_relaxation_Monitors	MinProbMonitors	RMin	Cost	Identifiable_Links_MinProb	MinimumMonitors	MinProbLen	CostMinMon	Identifiable_Links_MinProb_MinMon	MaxRank_Alg2	MaxRankMonitors_Alg2	MaxRankProbNum_Alg2	MaxRankProbCost_Alg2	MaxRankLimitCost_Alg2	MaxRnak_Identifiable_Links_Alg2	MaxRank_Alg1	MaxRankMonitors_Alg1	MaxRankProbNum_Alg1	MaxRankProbCost_Alg1	MaxRankLimitCost_Alg1	MaxRank_IdentifiableLinks_Alg1	Rank_of_MinMonMaxRank	NumMon_MinMonMaxRank	NumProbes_MinMonMaxRank	Identifiable_Links_MinMon_MaxRank	NumberofNodes	NumberofEdges
120		1.4		9		14		14		750.0		9		0		0		9		91.0		14		402.0		0		0		0		0		9		14		170.0		14		9		14		170.0		0		12		9		12		80.0		80		12		9		7		9		78.0		0		9		13		8		13		13		825		1018
121		1.4		9		21		21		1237.0		9		0		0		9		80.0		21		631.0		0		0		0		0		9		21		425.0		21		9		21		425.0		0		13		9		13		80.0		80		13		10		9		10		80.0		0		10		18		8		18		18		825		1018
122		1.4		9		10		10		491.0		9		0		0		7		89.0		10		208.0		0		0		0		0		9		10		105.0		10		9		10		105.0		0		10		9		10		80.0		80		10		8		9		8		72.0		0		8		8		8		8		8		825		1018
123		1.4		9		11		11		555.0		9		0		0		7		83.0		11		198.0		0		0		0		0		9		11		126.0		11		9		11		126.0		0		11		9		11		80.0		80		11		8		7		8		74.0		0		8		10		8		10		10		825		1018
124		1.4		9		17		17		763.0		9		0		0		8		85.0		17		545.0		0		0		0		0		9		17		232.0		17		9		17		232.0		0		13		8		13		80.0		80		13		10		7		10		72.0		0		8		16		8		16		16		825		1018
125		1.4		9		23		23		1249.0		9		0		0		10		82.0		23		640.0		0		0		0		0		9		23		437.0		23		9		23		437.0		0		14		8		14		80.0		80		12		11		7		11		71.0		0		10		18		8		18		18		825		1018
126		1.4		9		17		17		496.0		9		0		0		9		80.0		17		364.0		0		0		0		0		9		17		176.0		17		9		17		176.0		0		14		8		14		80.0		80		14		11		8		11		76.0		0		11		14		8		14		14		825		1018
127		1.4		9		18		18		526.0		9		0		0		9		82.0		18		284.0		0		0		0		0		9		18		196.0		18		9		18		196.0		0		12		8		12		80.0		80		12		9		7		9		72.0		0		9		15		8		15		15		825		1018
128		1.4		9		20		20		568.0		9		0		0		10		84.0		20		468.0		0		0		0		0		9		20		242.0		20		9		20		242.0		0		13		7		13		80.0		80		13		10		7		10		74.0		0		10		17		8		17		17		825		1018
129		1.4		9		17		17		1338.0		9		0		0		11		89.0		17		734.0		0		0		0		0		9		17		379.0		17		9		17		379.0		0		14		9		14		80.0		80		14		11		8		11		79.0		0		7		16		8		16		16		825		1018
